PERIODO;FACULTAD;CARRERA;ESTUDIANTE;COD_MATERIA;MATERIA;COD_GRUPO;GRUPO/PARALELO;ESTADO;PROMEDIO;ASISTENCIA;NO. VEZ;NIVEL
2024 - 2025 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 197;318100;PROGRAMACIÓN ORIENTADA A OBJETOS;3180260;CDDEIA-ELMA-2-1 ;APROBADA;7,02;100;1;2
2024 - 2025 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 194;318100;PROGRAMACIÓN ORIENTADA A OBJETOS;3180261;CDDEIA-ELNO-2-2;APROBADA;8,27;100;1;2
2024 - 2025 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 188;318100;PROGRAMACIÓN ORIENTADA A OBJETOS;3180260;CDDEIA-ELMA-2-1 ;REPROBADA;4,12;56;1;2
2024 - 2025 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 191;318100;PROGRAMACIÓN ORIENTADA A OBJETOS;3180261;CDDEIA-ELNO-2-2;APROBADA;8,66;96;1;2
2024 - 2025 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 297;318100;PROGRAMACIÓN ORIENTADA A OBJETOS;3180261;CDDEIA-ELNO-2-2;APROBADA;9,13;100;1;2
2024 - 2025 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 298;318100;PROGRAMACIÓN ORIENTADA A OBJETOS;3180260;CDDEIA-ELMA-2-1 ;REPROBADA;0,00;0;1;2
2024 - 2025 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 150;318100;PROGRAMACIÓN ORIENTADA A OBJETOS;3180261;CDDEIA-ELNO-2-2;REPROBADA;0,00;0;1;2
2024 - 2025 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 189;318100;PROGRAMACIÓN ORIENTADA A OBJETOS;3180261;CDDEIA-ELNO-2-2;APROBADA;7,40;100;1;2
2024 - 2025 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 134;318100;PROGRAMACIÓN ORIENTADA A OBJETOS;3180260;CDDEIA-ELMA-2-1 ;APROBADA;7,09;100;1;2
2024 - 2025 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 190;318100;PROGRAMACIÓN ORIENTADA A OBJETOS;3180261;CDDEIA-ELNO-2-2;APROBADA;8,09;96;1;2
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 204;318460;INGLÉS I;;MOVILIDAD;APROBADA;9,14;0;1;1
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 157;318460;INGLÉS I;;MOVILIDAD;APROBADA;8,39;0;2;1
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 183;318460;INGLÉS I;;MOVILIDAD;APROBADA;7,82;0;1;1
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 60;318460;INGLÉS I;;MOVILIDAD;REPROBADA;2,90;0;2;1
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 118;318470;INGLÉS II;;MOVILIDAD;APROBADA;7,01;0;1;2
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 112;318470;INGLÉS II;;MOVILIDAD;APROBADA;9,24;0;1;2
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 121;318470;INGLÉS II;;MOVILIDAD;APROBADA;9,21;0;1;2
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 263;318470;INGLÉS II;;MOVILIDAD;APROBADA;9,47;0;1;2
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 178;318470;INGLÉS II;;MOVILIDAD;APROBADA;9,32;0;1;2
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 130;318470;INGLÉS II;;MOVILIDAD;APROBADA;7,78;0;1;2
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 296;318470;INGLÉS II;;MOVILIDAD;APROBADA;8,36;0;1;2
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 127;318470;INGLÉS II;;MOVILIDAD;APROBADA;8,25;0;1;2
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 82;318470;INGLÉS II;;MOVILIDAD;APROBADA;8,74;0;1;2
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 125;318470;INGLÉS II;;MOVILIDAD;APROBADA;8,95;0;1;2
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 142;318470;INGLÉS II;;MOVILIDAD;APROBADA;9,78;0;1;2
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 150;318470;INGLÉS II;;MOVILIDAD;REPROBADA;0,00;0;1;2
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 131;318470;INGLÉS II;;MOVILIDAD;APROBADA;9,51;0;1;2
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 187;318470;INGLÉS II;;MOVILIDAD;APROBADA;8,10;0;1;2
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 117;318470;INGLÉS II;;MOVILIDAD;APROBADA;9,48;0;1;2
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 84;318470;INGLÉS II;;MOVILIDAD;APROBADA;7,13;0;1;2
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 108;318470;INGLÉS II;;MOVILIDAD;APROBADA;9,37;0;1;2
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 213;318480;INGLÉS III;;MOVILIDAD;APROBADA;8,65;0;1;3
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 186;318480;INGLÉS III;;MOVILIDAD;APROBADA;9,43;0;1;3
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 159;318480;INGLÉS III;;MOVILIDAD;APROBADA;8,21;0;1;3
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 116;318480;INGLÉS III;;MOVILIDAD;APROBADA;8,67;0;1;3
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 153;318480;INGLÉS III;;MOVILIDAD;APROBADA;7,78;0;2;3
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 182;318480;INGLÉS III;;MOVILIDAD;APROBADA;9,17;0;1;3
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 211;318490;INGLÉS IV;;MOVILIDAD;APROBADA;9,50;0;1;4
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 208;318490;INGLÉS IV;;MOVILIDAD;APROBADA;9,04;0;1;4
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 209;318490;INGLÉS IV;;MOVILIDAD;APROBADA;8,92;0;1;4
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 120;318490;INGLÉS IV;;MOVILIDAD;APROBADA;8,81;0;1;4
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 196;318490;INGLÉS IV;;MOVILIDAD;APROBADA;9,75;0;1;4
2024 - 2025 ING1B;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 198;318490;INGLÉS IV;;MOVILIDAD;APROBADA;9,74;0;1;4
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 160;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,31;80;2;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 324;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,36;92;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 325;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;5,31;76;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 326;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,83;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 327;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,92;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 328;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,45;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 329;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;7,68;93;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 330;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;0,00;0;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 331;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,73;92;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 332;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,61;96;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 52;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;5,13;76;2;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 333;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,99;92;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 334;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,79;92;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 335;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,23;90;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 336;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,78;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 337;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,80;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 338;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,87;90;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 339;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,68;96;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 340;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,50;96;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 341;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,79;96;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 67;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;3,10;72;2;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 342;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,14;96;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 88;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,52;84;2;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 69;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,44;96;2;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 343;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,36;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 344;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,01;96;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 345;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,63;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 346;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,62;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 347;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,77;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 348;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,16;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 349;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;0,00;0;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 350;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,62;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 351;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,24;71;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 352;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,09;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 353;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;4,36;48;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 354;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,69;82;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 355;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,66;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 356;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,88;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 2;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,27;76;3;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 357;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,20;86;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 358;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,83;96;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 359;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,73;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 360;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,44;96;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 361;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,92;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 362;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,48;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 363;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,80;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 364;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,80;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 365;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,84;96;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 366;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,90;94;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 367;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,27;96;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 368;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;0,00;0;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 369;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,84;96;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 370;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,82;93;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 371;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;10,00;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 106;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,05;96;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 372;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,93;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 373;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,81;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 374;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,60;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 5;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,68;100;2;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 375;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,49;85;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 376;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,84;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 377;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,26;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 261;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,42;86;3;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 378;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,66;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 379;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,91;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 380;318010;CÁLCULO I;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,66;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 381;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,95;100;1;1
2025 - 2026 CI;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 382;318010;CÁLCULO I;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,65;100;2;1
